0,207866;0,011;0,00049025;0,001
0,409849;0,022;0,00049025;0,001
0,617715;0,033;0,0009805;0,001
0,853035;0,046;0,0009805;0,001
1,05894;0,057;0,00147075;0,001
1,29426;0,07;0,00147075;0,001
1,502126;0,081;0,001961;0,001
