0;0,007216585;0,001;2,49E-07
0,011;0,008366712;0,001;3,20E-07
0,022;0,009473257;0,001;5,00E-07
0,033;0,010627353;0,001;3,66E-07
0,046;0,01191159;0,001;5,15E-07
0,057;0,013037499;0,001;3,30E-07
0,075;0,014302333;0,001;4,79E-07
0,081;0,015442486;0,001;8,21E-07
